count,atemp,workingday
74,5.9978,0
74,3.998,0
72,3.998,0
48,3.0014,0
15,3.0014,0
3,1.0016,0
2,-0.9982,0
5,-2.0014,0
14,-2.0014,0
56,-0.9982,0
93,-0.9982,0
191,-0.0016,0
226,-0.9982,0
255,1.9982,0
261,3.998,0
237,5.0012,0
253,3.0014,0
212,3.998,0
157,3.0014,0
167,1.9982,0
119,3.0014,0
103,3.0014,0
36,1.0016,0
55,1.0016,0
35,-0.9982,0
11,11.9972,1
12,13.997,1
6,13.997,1
3,13.997,1
5,15.0002,1
18,15.0002,1
109,11.9972,1
304,13.0004,1
594,11.9972,1
286,13.997,1
133,17,1
168,18.9998,1
220,18.9998,1
211,20.003,1
211,20.003,1
223,24.9992,1
361,20.003,1
600,18.9998,1
525,18.0032,1
328,15.0002,1
254,13.0004,1
197,11.9972,1
126,9.9974,1
85,7.001,1
46,5.9978,1
20,5.0012,1
6,5.0012,1
3,5.0012,1
2,7.001,1
24,5.9978,1
92,5.9978,1
262,5.9978,1
549,3.998,1
314,5.9978,1
132,7.001,1
194,9.9974,1
234,11.0006,1
222,11.9972,1
205,13.0004,1
78,11.9972,1
50,11.0006,1
128,7.001,1
160,7.001,1
174,7.001,1
100,7.001,1
101,7.9976,1
75,9.0008,1
23,9.0008,1
22,7.9976,0
44,9.0008,0
38,7.9976,0
21,7.001,0
2,7.001,0
2,7.9976,0
7,7.9976,0
16,7.001,0
48,9.0008,0
94,9.9974,0
168,11.0006,0
214,11.0006,0
299,11.9972,0
339,13.0004,0
430,13.997,0
399,15.0002,0
467,15.9968,0
385,15.9968,0
303,15.9968,0
225,13.997,0
149,13.0004,0
154,13.997,0
134,13.0004,0
106,11.9972,0
72,11.0006,0
76,9.9974,0
80,7.001,0
26,7.001,0
14,5.9978,0
5,5.0012,0
5,1.9982,0
23,1.9982,0
66,1.9982,0
118,1.9982,0
192,1.9982,0
256,3.0014,0
327,3.998,0
364,5.9978,0
332,5.9978,0
334,5.0012,0
299,5.0012,0
263,3.0014,0
184,1.9982,0
132,1.0016,0
88,1.9982,0
79,1.9982,0
62,-0.0016,0
26,1.0016,0
17,-0.9982,1
6,-0.0016,1
4,-0.0016,1
1,-0.9982,1
1,-0.9982,1
18,-0.9982,1
91,-2.998,1
260,-2.998,1
428,-0.9982,1
197,1.0016,1
86,1.0016,1
103,1.9982,1
137,3.998,1
120,1.0016,1
128,1.0016,1
130,3.0014,1
210,1.9982,1
387,1.9982,1
375,-0.9982,1
226,1.0016,1
179,-0.9982,1
120,-0.9982,1
78,-2.0014,1
31,-4.0012,1
8,-2.0014,1
6,-2.998,1
4,-2.998,1
1,-4.9978,1
3,-4.9978,1
25,-4.0012,1
102,-2.0014,1
275,-4.0012,1
501,-4.0012,1
233,1.9982,1
129,1.0016,1
130,1.0016,1
138,1.9982,1
164,3.998,1
136,3.998,1
166,3.998,1
250,5.9978,1
446,5.9978,1
457,3.998,1
287,3.998,1
187,5.0012,1
148,5.0012,1
106,1.9982,1
54,1.9982,1
15,1.0016,1
5,1.9982,1
4,3.0014,1
3,1.9982,1
3,1.0016,1
18,1.0016,1
108,1.0016,1
344,-0.9982,1
566,1.0016,1
264,1.9982,1
147,5.9978,1
161,11.9972,1
215,13.0004,1
205,15.9968,1
175,17,1
209,18.0032,1
288,18.9998,1
612,18.9998,1
544,18.9998,1
361,18.0032,1
260,15.9968,1
188,13.0004,1
159,13.997,1
62,13.0004,1
46,13.0004,1
21,13.997,1
11,13.997,1
3,13.997,1
2,13.0004,1
29,11.9972,1
109,11.9972,1
334,11.9972,1
585,13.0004,1
301,13.997,1
138,15.9968,1
204,18.0032,1
251,18.9998,1
233,24.9992,1
203,24.9992,1
185,24.9992,1
342,24.9992,1
597,24.9992,1
590,24.9992,1
416,24.9992,1
302,24.9992,1
233,24.9992,1
153,18.9998,1
94,18.9998,1
54,20.003,1
26,18.9998,1
11,15.0002,1
7,13.997,1
1,11.0006,1
29,11.0006,1
85,11.0006,1
268,9.9974,1
501,3.0014,1
284,3.0014,1
159,3.0014,1
187,5.9978,1
201,5.9978,1
224,9.9974,1
178,11.9972,1
238,13.997,1
343,15.0002,1
566,13.997,1
470,13.0004,1
244,11.9972,1
159,9.9974,1
141,5.9978,1
107,3.0014,1
86,3.998,1
77,1.9982,0
51,3.0014,0
42,-0.0016,0
16,-0.9982,0
4,-2.0014,0
10,-2.0014,0
12,-2.0014,0
40,-2.0014,0
111,-2.0014,0
148,-2.0014,0
223,-0.9982,0
274,1.9982,0
329,1.9982,0
357,3.998,0
379,5.0012,0
406,7.9976,0
390,7.9976,0
354,9.0008,0
297,7.9976,0
184,7.9976,0
121,5.9978,0
110,3.0014,0
100,1.0016,0
83,1.0016,0
69,3.0014,0
61,-0.0016,0
66,-0.0016,0
22,-0.0016,0
7,-0.0016,0
10,-0.0016,0
17,-0.9982,0
72,-0.9982,0
90,1.0016,0
218,3.998,0
299,5.9978,0
410,11.0006,0
464,11.9972,0
501,13.997,0
487,15.9968,0
509,15.9968,0
498,17,0
389,17,0
258,15.9968,0
171,13.0004,0
147,11.9972,0
94,11.0006,0
52,11.0006,0
24,9.9974,1
10,9.9974,1
9,9.9974,1
2,7.001,1
3,5.9978,1
16,5.9978,1
88,7.001,1
268,7.001,1
564,5.9978,1
281,9.9974,1
137,11.0006,1
150,13.0004,1
221,15.0002,1
250,18.0032,1
221,20.003,1
233,18.9998,1
332,24.9992,1
644,24.9992,1
712,24.9992,1
446,18.9998,1
286,18.9998,1
205,18.0032,1
133,18.9998,1
63,18.9998,1
26,18.9998,1
16,17,1
1,17,1
2,17,1
1,13.997,1
24,13.997,1
113,13.997,1
308,13.997,1
593,13.997,1
342,15.0002,1
143,17,1
219,18.0032,1
244,24.0026,1
233,24.0026,1
212,24.9992,1
264,26.0024,1
365,26.999,1
676,26.0024,1
734,26.0024,1
479,24.9992,1
351,24.9992,1
244,20.003,1
170,18.9998,1
87,18.9998,1
39,18.0032,1
27,17,1
2,15.9968,1
4,15.0002,1
5,15.0002,1
27,13.0004,1
121,13.0004,1
368,13.0004,1
662,13.0004,1
351,17,1
188,18.9998,1
220,24.9992,1
267,24.9992,1
254,24.9992,1
224,26.0024,1
283,26.0024,1
356,26.0024,1
782,26.0024,1
749,26.0024,1
472,24.9992,1
330,24.9992,1
288,24.9992,1
202,17,1
91,18.9998,1
60,18.0032,1
23,15.9968,1
19,15.9968,1
7,15.9968,1
14,13.0004,1
26,13.997,1
117,13.0004,1
381,13.0004,1
623,13.0004,1
315,15.0002,1
164,17,1
211,18.9998,1
265,24.9992,1
273,24.9992,1
258,26.999,1
287,26.999,1
426,26.999,1
713,26.0024,1
746,24.9992,1
425,24.9992,1
330,20.003,1
243,18.0032,1
169,17,1
97,15.0002,1
57,13.0004,1
26,11.9972,1
4,11.9972,1
3,11.0006,1
3,11.0006,1
32,11.0006,1
99,11.0006,1
278,11.0006,1
562,11.0006,1
312,11.9972,1
180,11.0006,1
207,13.0004,1
294,13.0004,1
260,13.997,1
202,15.0002,1
107,13.997,1
129,15.0002,1
258,15.0002,1
408,15.0002,1
296,13.997,1
235,13.997,1
152,13.0004,1
148,13.0004,1
126,13.0004,1
100,13.0004,0
69,13.0004,0
42,13.0004,0
26,13.0004,0
2,11.9972,0
8,11.9972,0
30,11.9972,0
86,11.0006,0
218,11.9972,0
321,13.0004,0
443,15.9968,0
585,17,0
651,18.9998,0
686,24.0026,0
690,24.9992,0
679,24.9992,0
685,24.9992,0
648,24.9992,0
560,24.9992,0
417,20.003,0
271,18.9998,0
223,18.0032,0
211,18.0032,0
185,15.9968,0
107,13.997,0
113,13.997,0
56,13.997,0
18,13.0004,0
14,11.9972,0
6,11.0006,0
11,11.0006,0
42,11.9972,0
96,11.9972,0
178,11.9972,0
351,11.9972,0
368,13.0004,0
503,13.0004,0
544,13.997,0
521,15.9968,0
554,18.0032,0
541,18.0032,0
541,18.9998,0
459,18.9998,0
352,18.9998,0
198,17,0
173,17,0
100,15.9968,0
46,15.0002,0
23,15.0002,1
15,13.997,1
8,13.997,1
2,13.997,1
3,13.0004,1
31,13.0004,1
120,13.997,1
354,13.997,1
579,13.997,1
331,15.9968,1
184,17,1
201,18.9998,1
282,24.0026,1
263,24.0026,1
260,24.9992,1
286,24.9992,1
385,24.9992,1
721,24.9992,1
801,24.9992,1
549,24.0026,1
330,24.0026,1
223,24.0026,1
148,18.9998,1
54,18.9998,1
67,5.9978,0
62,7.001,0
81,7.001,0
25,5.9978,0
12,7.001,0
18,7.001,0
97,7.001,0
84,7.001,0
125,7.9976,0
275,7.001,0
360,11.0006,0
451,11.0006,0
445,11.9972,0
464,13.0004,0
561,15.0002,0
573,15.9968,0
511,17,0
555,17,0
432,17,0
346,17,0
232,15.9968,0
134,15.9968,0
68,15.9968,0
63,13.997,0
17,13.0004,1
5,11.9972,1
5,13.0004,1
4,11.0006,1
24,11.0006,1
110,5.0012,1
306,3.998,1
589,5.9978,1
317,9.9974,1
204,11.0006,1
209,11.9972,1
281,13.0004,1
281,13.997,1
268,13.997,1
324,15.0002,1
395,15.9968,1
729,15.9968,1
618,15.9968,1
494,15.9968,1
329,13.997,1
238,13.997,1
123,11.9972,1
66,13.0004,1
33,11.0006,1
11,9.9974,1
5,7.001,1
3,9.9974,1
1,5.9978,1
27,5.9978,1
100,5.0012,1
341,5.9978,1
604,7.9976,1
408,11.9972,1
219,13.0004,1
258,15.0002,1
331,17,1
345,18.9998,1
311,18.9998,1
316,22.9994,1
485,24.0026,1
757,24.0026,1
800,24.0026,1
558,18.9998,1
379,18.9998,1
243,18.0032,1
158,15.9968,1
79,15.9968,1
41,15.0002,1
11,13.997,1
5,13.997,1
3,13.0004,1
1,11.9972,1
27,11.9972,1
126,11.9972,1
366,13.0004,1
684,13.0004,1
363,15.0002,1
167,18.0032,1
213,24.9992,1
283,24.9992,1
251,24.9992,1
258,24.9992,1
268,24.9992,1
390,24.9992,1
744,24.9992,1
759,24.9992,1
494,24.9992,1
372,24.9992,1
298,24.0026,1
181,18.9998,1
131,17,1
45,17,1
13,15.0002,1
18,13.997,1
5,11.9972,1
1,9.9974,1
29,9.9974,1
126,5.9978,1
354,5.9978,1
638,7.001,1
351,11.0006,1
246,11.9972,1
268,11.9972,1
276,13.0004,1
291,13.997,1
287,13.997,1
269,15.9968,1
402,15.9968,1
822,15.9968,1
698,15.9968,1
487,15.0002,1
312,13.0004,1
234,11.9972,1
149,11.0006,1
136,11.0006,1
61,11.0006,1
38,7.001,1
11,5.9978,1
8,3.998,1
5,5.0012,1
23,3.998,1
80,1.9982,1
246,3.0014,1
508,1.9982,1
376,3.998,1
238,5.9978,1
291,11.0006,1
337,11.9972,1
411,13.0004,1
490,15.0002,1
537,15.9968,1
536,15.9968,1
655,17,1
484,15.9968,1
412,15.0002,1
252,13.997,1
190,13.0004,1
158,11.0006,1
113,11.9972,1
94,11.9972,0
69,11.0006,0
36,5.9978,0
28,5.9978,0
7,5.0012,0
2,5.0012,0
19,5.0012,0
54,3.998,0
123,5.0012,0
276,11.0006,0
363,11.9972,0
495,13.0004,0
590,13.997,0
643,15.9968,0
578,15.9968,0
626,17,0
615,18.0032,0
567,18.0032,0
517,18.0032,0
413,18.0032,0
208,15.9968,0
234,15.9968,0
182,15.0002,0
118,13.997,0
85,13.0004,0
64,13.0004,0
32,13.0004,0
26,11.9972,0
7,11.0006,0
12,9.9974,0
28,9.0008,0
37,9.9974,0
84,11.0006,0
179,13.0004,0
299,15.9968,0
404,15.9968,0
457,18.0032,0
483,20.003,0
503,22.9994,0
486,24.0026,0
476,24.0026,0
411,24.0026,0
310,24.0026,0
276,24.0026,0
211,18.9998,0
130,17,0
118,15.9968,0
51,15.9968,0
37,15.0002,1
16,13.997,1
6,13.997,1
3,13.0004,1
5,13.0004,1
32,13.0004,1
111,11.9972,1
331,11.9972,1
617,13.0004,1
286,13.997,1
178,15.9968,1
223,17,1
280,18.0032,1
281,18.0032,1
218,18.9998,1
255,20.003,1
391,18.9998,1
632,18.0032,1
646,18.0032,1
421,17,1
276,15.9968,1
165,15.0002,1
108,13.997,1
67,13.0004,1
26,13.0004,1
9,11.9972,1
2,7.001,1
2,7.001,1
2,5.9978,1
24,5.9978,1
103,7.001,1
384,7.001,1
692,9.9974,1
319,11.9972,1
181,13.997,1
239,15.9968,1
259,18.0032,1
283,17,1
224,18.0032,1
203,18.9998,1
362,20.003,1
744,18.9998,1
704,18.0032,1
479,17,1
282,13.997,1
206,13.0004,1
127,11.0006,1
62,5.9978,1
30,3.998,1
12,5.0012,1
2,3.998,1
2,3.0014,1
27,1.9982,1
106,3.0014,1
321,3.0014,1
595,3.0014,1
302,3.998,1
153,3.998,1
180,9.9974,1
182,5.9978,1
163,11.0006,1
135,7.001,1
202,9.9974,1
307,13.0004,1
579,11.9972,1
585,11.0006,1
384,11.0006,1
235,5.9978,1
165,3.998,1
134,3.998,1
61,3.998,1
23,3.998,1
9,3.998,1
4,3.998,1
5,3.998,1
1,3.0014,1
21,3.0014,1
96,3.0014,1
306,1.9982,1
624,3.998,1
287,5.9978,1
141,11.0006,1
224,11.9972,1
259,13.997,1
203,15.0002,1
224,15.9968,1
211,15.0002,1
353,15.0002,1
656,15.9968,1
610,15.9968,1
433,13.997,1
280,13.0004,1
187,11.9972,1
158,11.9972,1
94,11.9972,1
55,11.0006,1
30,7.001,1
11,5.9978,1
11,5.9978,1
5,5.9978,1
21,5.9978,1
84,5.0012,1
296,5.0012,1
563,9.9974,1
330,11.9972,1
192,13.0004,1
233,13.997,1
322,15.9968,1
358,17,1
348,17,1
352,18.0032,1
463,18.9998,1
738,18.9998,1
671,18.0032,1
427,18.0032,1
286,15.9968,1
189,15.9968,1
215,13.0004,1
198,11.9972,1
96,11.0006,0
70,11.0006,0
56,9.9974,0
32,7.9976,0
14,7.9976,0
7,7.9976,0
21,5.9978,0
64,7.9976,0
160,7.001,0
265,11.9972,0
406,13.997,0
564,17,0
678,20.003,0
678,24.9992,0
660,24.9992,0
658,24.9992,0
582,24.9992,0
560,24.9992,0
481,24.9992,0
459,24.9992,0
321,18.9998,0
220,18.9998,0
212,18.0032,0
196,18.0032,0
124,18.0032,0
106,18.0032,0
74,18.0032,0
45,17,0
12,18.0032,0
10,15.9968,0
16,15.9968,0
46,15.9968,0
97,17,0
251,18.0032,0
421,20.003,0
528,24.9992,0
635,24.9992,0
681,24.9992,0
628,26.0024,0
617,26.0024,0
616,26.999,0
623,26.0024,0
479,26.0024,0
379,26.0024,0
291,24.9992,0
229,24.9992,0
134,26.0024,0
90,24.9992,0
41,24.9992,0
28,24.0026,0
14,24.0026,0
8,20.003,0
6,18.0032,0
38,18.0032,0
133,17,0
387,17,0
597,18.9998,0
297,24.0026,0
224,24.0026,0
251,24.0026,0
271,26.0024,0
263,28.0022,0
288,28.9988,0
275,30.002,0
358,30.002,0
712,30.002,0
676,30.002,0
522,28.0022,0
375,26.999,0
271,26.0024,0
214,26.0024,0
121,26.0024,0
43,24.9992,1
11,24.9992,1
4,18.9998,1
6,18.9998,1
9,24.9992,1
30,24.9992,1
144,24.9992,1
461,24.9992,1
673,24.9992,1
400,24.9992,1
217,24.9992,1
239,24.9992,1
244,24.9992,1
239,24.9992,1
257,24.9992,1
308,24.9992,1
370,24.9992,1
781,24.0026,1
775,24.0026,1
537,24.0026,1
402,24.0026,1
297,18.9998,1
162,18.0032,1
82,18.0032,1
38,18.0032,1
14,17,1
9,15.9968,1
6,15.9968,1
7,15.9968,1
34,15.9968,1
134,15.9968,1
418,15.9968,1
576,15.9968,1
265,15.0002,1
147,15.0002,1
119,13.997,1
110,13.997,1
64,13.997,1
51,13.0004,1
98,11.9972,1
235,11.9972,1
488,11.9972,1
505,11.9972,1
368,11.9972,1
260,11.9972,1
189,11.9972,1
162,11.9972,1
70,11.9972,1
25,11.9972,1
13,11.9972,1
6,11.9972,1
4,11.9972,1
4,11.9972,1
30,11.0006,1
120,11.0006,1
406,11.0006,1
677,11.9972,1
301,13.997,1
189,15.0002,1
229,17,1
264,18.0032,1
238,18.9998,1
237,20.003,1
262,24.9992,1
387,24.9992,1
748,24.9992,1
776,24.9992,1
586,20.003,1
404,18.9998,1
267,17,1
248,17,1
144,15.9968,1
35,15.9968,1
21,15.9968,1
8,15.9968,1
3,15.9968,1
8,17,1
17,17,1
26,17,1
169,15.9968,1
557,17,1
349,18.0032,1
174,22.9994,1
229,24.9992,1
269,26.999,1
249,28.0022,1
204,28.0022,1
234,28.0022,1
354,28.0022,1
681,28.0022,1
743,26.999,1
487,26.999,1
335,24.9992,1
282,24.0026,1
211,24.0026,1
95,22.0028,1
47,22.0028,1
15,18.9998,1
16,18.9998,1
6,18.9998,1
4,18.0032,1
33,18.0032,1
120,18.9998,1
358,18.0032,1
666,18.9998,1
315,18.9998,1
175,20.003,1
184,20.003,1
245,20.003,1
228,20.003,1
240,24.0026,1
256,24.0026,1
367,24.0026,1
729,22.9994,1
813,18.9998,1
504,18.0032,1
338,17,1
239,17,1
173,15.9968,1
98,15.9968,1
90,15.0002,1
24,13.997,1
17,13.997,1
6,13.997,1
2,13.997,1
21,13.997,1
136,13.997,1
384,13.0004,1
627,13.997,1
304,15.0002,1
168,17,1
201,18.0032,1
301,18.9998,1
265,22.9994,1
204,24.0026,1
283,24.9992,1
370,26.0024,1
704,28.0022,1
706,28.0022,1
522,26.999,1
420,24.0026,1
299,22.9994,1
246,22.9994,1
121,20.9996,1
89,22.0028,1
48,22.0028,1
11,20.003,1
14,18.9998,1
4,18.9998,1
24,18.9998,1
135,18.0032,1
356,18.9998,1
618,18.9998,1
294,22.0028,1
199,22.9994,1
258,26.999,1
171,22.9994,1
278,24.0026,1
242,24.9992,1
343,28.9988,1
440,28.9988,1
643,26.999,1
641,26.999,1
452,26.999,1
313,26.0024,1
235,24.0026,1
232,20.9996,1
256,20.9996,1
153,20.9996,0
107,20.9996,0
75,20.003,0
32,20.003,0
9,18.9998,0
22,18.9998,0
42,18.0032,0
87,18.9998,0
197,20.003,0
284,22.9994,0
432,24.9992,0
575,26.999,0
550,28.0022,0
524,28.9988,0
428,26.999,0
541,24.9992,0
540,26.0024,0
502,26.0024,0
434,24.9992,0
405,22.9994,0
309,22.0028,0
269,20.003,0
217,20.003,0
149,18.9998,0
134,18.9998,0
121,18.0032,0
93,18.0032,0
28,18.0032,0
16,17,0
11,17,0
17,17,0
36,17,0
114,15.9968,0
191,17,0
333,18.0032,0
414,18.9998,0
558,24.0026,0
565,24.0026,0
518,24.0026,0
571,24.0026,0
544,24.0026,0
511,24.0026,0
463,24.0026,0
383,24.0026,0
276,24.0026,0
203,18.9998,0
157,18.9998,0
102,17,0
34,17,1
9,17,1
6,15.9968,1
5,15.9968,1
2,13.997,1
23,13.997,1
142,13.997,1
385,15.0002,1
639,15.9968,1
350,15.9968,1
190,17,1
213,18.0032,1
263,18.9998,1
272,24.9992,1
239,24.9992,1
262,24.9992,1
388,24.9992,1
769,24.9992,1
680,24.9992,1
546,20.003,1
323,18.0032,1
247,18.0032,1
173,18.0032,1
113,18.0032,1
38,17,1
9,17,1
16,17,1
6,17,1
5,17,1
20,17,1
165,15.9968,1
463,17,1
641,18.0032,1
295,18.9998,1
157,20.003,1
217,24.0026,1
263,24.0026,1
219,24.0026,1
71,24.0026,1
134,22.9994,1
389,24.0026,1
717,24.0026,1
710,24.0026,1
458,24.0026,1
302,24.0026,1
223,24.0026,1
147,22.0028,1
63,22.0028,1
35,20.003,1
14,22.0028,1
1,18.9998,1
2,18.9998,1
5,18.9998,1
28,18.9998,1
126,18.9998,1
418,18.9998,1
622,20.9996,1
325,20.9996,1
153,24.0026,1
201,24.9992,1
280,24.9992,1
266,24.9992,1
243,24.9992,1
259,24.9992,1
357,24.9992,1
705,24.9992,1
372,17,1
98,15.9968,1
51,15.9968,1
34,15.9968,1
67,15.0002,1
55,15.0002,1
33,15.9968,1
11,15.0002,1
3,15.0002,1
3,13.997,1
2,13.997,1
24,13.997,1
139,13.0004,1
401,13.0004,1
630,13.997,1
361,15.9968,1
154,15.9968,1
256,17,1
272,17,1
318,18.0032,1
247,18.9998,1
271,18.0032,1
421,20.003,1
732,24.9992,1
770,18.9998,1
553,18.0032,1
374,17,1
230,15.9968,1
232,15.9968,1
135,15.0002,1
64,13.997,1
46,13.997,1
31,13.997,1
13,13.997,1
9,11.9972,1
26,11.9972,1
135,11.9972,1
351,11.9972,1
620,13.997,1
322,15.0002,1
210,17,1
291,18.9998,1
348,18.9998,1
363,24.0026,1
334,24.0026,1
439,24.0026,1
525,24.0026,1
779,24.0026,1
596,24.0026,1
503,24.0026,1
341,24.0026,1
270,24.0026,1
234,18.9998,1
180,18.0032,1
136,17,0
93,15.9968,0
56,13.997,0
34,15.0002,0
9,13.0004,0
13,11.9972,0
33,11.9972,0
67,11.9972,0
178,17,0
335,18.0032,0
411,18.9998,0
522,24.9992,0
559,24.9992,0
659,24.9992,0
615,24.9992,0
590,24.9992,0
591,26.0024,0
576,24.9992,0
546,24.9992,0
439,24.9992,0
287,24.9992,0
230,24.0026,0
274,18.9998,0
176,20.003,0
98,18.9998,0
94,18.0032,0
82,18.0032,0
28,18.0032,0
9,18.0032,0
12,17,0
21,17,0
60,17,0
156,18.9998,0
222,24.9992,0
350,24.0026,0
428,24.9992,0
531,24.9992,0
602,26.0024,0
552,26.999,0
499,26.999,0
564,26.999,0
478,26.0024,0
389,26.0024,0
339,24.9992,0
230,24.9992,0
169,24.9992,0
131,24.0026,0
74,24.9992,0
35,24.9992,1
11,24.0026,1
2,24.0026,1
2,20.003,1
6,18.0032,1
26,18.0032,1
65,17,1
75,17,1
156,18.0032,1
110,18.0032,1
59,18.0032,1
79,18.9998,1
185,18.9998,1
176,22.9994,1
171,22.9994,1
196,22.9994,1
111,24.0026,1
229,18.9998,1
300,20.003,1
304,20.003,1
189,20.003,1
152,20.003,1
129,20.003,1
75,20.003,1
32,18.9998,1
19,18.9998,1
4,18.9998,1
6,20.003,1
5,18.9998,1
8,18.9998,1
24,18.9998,1
92,18.9998,1
409,20.003,1
355,20.003,1
171,22.9994,1
224,22.9994,1
264,24.0026,1
239,24.0026,1
184,24.0026,1
256,26.999,1
374,26.0024,1
678,26.0024,1
733,26.999,1
512,24.9992,1
263,24.0026,1
109,24.0026,1
83,20.003,1
71,18.9998,1
39,20.003,1
21,20.003,1
19,18.9998,1
6,18.9998,1
4,18.0032,1
38,18.0032,1
158,18.0032,1
440,18.9998,1
650,20.003,1
347,22.0028,1
192,24.9992,1
267,26.999,1
330,26.999,1
350,26.999,1
263,26.999,1
274,28.0022,1
446,26.999,1
873,28.0022,1
846,28.0022,1
590,26.999,1
459,24.9992,1
393,24.0026,1
286,24.0026,1
133,22.9994,1
79,22.0028,1
28,20.9996,1
16,22.0028,1
3,22.9994,1
16,24.0026,1
35,18.9998,1
159,18.0032,1
474,18.0032,1
634,17,1
346,18.0032,1
205,18.9998,1
279,20.003,1
348,24.9992,1
327,24.9992,1
270,24.9992,1
316,24.9992,1
430,24.9992,1
852,24.9992,1
868,24.9992,1
537,24.9992,1
446,24.9992,1
299,20.003,1
251,18.9998,1
166,18.0032,1
70,17,1
49,15.9968,1
21,15.0002,1
14,13.997,1
11,13.997,1
34,13.997,1
182,13.0004,1
515,13.997,1
745,17,1
361,18.9998,1
255,24.9992,1
334,24.9992,1
360,24.9992,1
395,24.9992,1
350,24.9992,1
391,24.9992,1
568,24.9992,1
812,24.9992,1
669,24.9992,1
483,24.9992,1
337,24.9992,1
258,24.9992,1
251,18.9998,1
174,17,1
148,17,0
104,15.9968,0
69,15.9968,0
33,15.9968,0
14,15.0002,0
12,13.997,0
50,13.0004,0
95,13.997,0
195,17,0
292,18.9998,0
452,18.9998,0
586,24.9992,0
642,24.9992,0
704,26.0024,0
730,26.999,0
672,26.999,0
642,26.999,0
626,26.999,0
645,26.999,0
432,26.0024,0
315,26.0024,0
259,24.9992,0
338,24.9992,0
239,24.9992,0
86,24.9992,1
34,24.9992,1
16,24.9992,1
4,22.9994,1
6,22.9994,1
45,22.9994,1
141,20.9996,1
402,22.0028,1
694,22.0028,1
298,22.0028,1
204,24.0026,1
235,28.0022,1
310,28.0022,1
316,28.9988,1
254,28.9988,1
258,28.9988,1
222,28.9988,1
227,26.999,1
110,20.9996,1
45,20.9996,1
39,20.003,1
85,22.9994,1
23,20.003,1
73,20.003,1
86,18.9998,0
76,18.9998,0
41,18.0032,0
26,18.9998,0
13,18.0032,0
12,15.9968,0
36,15.9968,0
86,17,0
210,18.0032,0
332,18.9998,0
493,24.9992,0
536,20.003,0
668,24.9992,0
679,24.9992,0
647,24.9992,0
702,24.9992,0
644,24.9992,0
586,24.9992,0
512,24.9992,0
554,24.9992,0
399,24.9992,0
316,24.9992,0
228,20.003,0
238,18.9998,0
169,18.0032,0
121,18.0032,0
89,17,0
50,17,0
13,15.9968,0
12,15.9968,0
22,13.997,0
35,15.9968,0
140,18.0032,0
300,24.9992,0
404,24.9992,0
511,24.9992,0
684,24.9992,0
686,26.0024,0
678,26.0024,0
644,26.0024,0
662,26.0024,0
578,26.0024,0
496,26.0024,0
453,26.0024,0
314,24.9992,0
246,24.9992,0
226,24.9992,0
108,20.003,0
49,20.003,1
14,18.9998,1
11,18.9998,1
5,18.9998,1
8,18.0032,1
35,17,1
139,17,1
517,18.9998,1
665,24.9992,1
282,24.9992,1
187,24.9992,1
239,24.9992,1
282,24.9992,1
274,24.9992,1
270,24.9992,1
292,24.9992,1
448,24.9992,1
834,24.9992,1
822,24.9992,1
645,24.9992,1
461,24.9992,1
265,20.003,1
168,18.9998,1
86,20.003,1
34,18.0032,1
20,17,1
8,17,1
5,15.9968,1
5,15.9968,1
36,15.0002,1
184,15.0002,1
569,15.0002,1
710,15.0002,1
335,17,1
176,17,1
227,18.9998,1
247,18.0032,1
267,24.9992,1
276,20.003,1
272,20.003,1
473,24.9992,1
850,24.9992,1
790,24.9992,1
513,20.003,1
415,18.9998,1
283,18.0032,1
193,18.9998,1
113,18.0032,1
49,17,1
27,17,1
11,15.9968,1
8,13.997,1
10,13.997,1
38,15.0002,1
172,15.0002,1
547,15.9968,1
668,18.0032,1
303,18.9998,1
203,24.9992,1
226,24.9992,1
315,24.9992,1
303,24.9992,1
302,24.9992,1
300,24.9992,1
452,24.9992,1
724,24.9992,1
782,24.9992,1
538,18.9998,1
408,18.0032,1
298,18.0032,1
248,17,1
123,17,1
59,17,1
22,17,1
12,17,1
5,15.9968,1
6,13.997,1
34,15.0002,1
170,13.997,1
526,15.9968,1
681,17,1
337,20.003,1
210,24.0026,1
237,24.9992,1
336,26.0024,1
315,26.0024,1
265,26.999,1
333,26.999,1
466,26.999,1
869,26.999,1
813,26.0024,1
602,26.0024,1
478,24.9992,1
313,24.9992,1
228,24.9992,1
177,18.9998,1
77,18.9998,1
29,18.9998,1
19,18.9998,1
8,18.0032,1
10,17,1
29,15.9968,1
139,17,1
428,17,1
700,20.003,1
382,24.9992,1
249,24.9992,1
264,26.0024,1
369,26.999,1
416,26.999,1
373,28.0022,1
397,28.0022,1
523,28.0022,1
793,28.0022,1
723,28.0022,1
555,26.999,1
408,26.999,1
339,26.0024,1
291,26.0024,1
215,24.9992,1
206,24.9992,0
123,24.9992,0
89,24.9992,0
40,24.9992,0
8,24.9992,0
19,24.9992,0
80,18.9998,0
87,20.003,0
244,24.0026,0
340,24.9992,0
466,26.999,0
569,28.0022,0
531,30.002,0
585,30.002,0
593,30.002,0
555,30.9986,0
534,30.002,0
495,30.9986,0
451,30.002,0
360,30.002,0
363,28.0022,0
316,26.999,0
214,26.999,0
230,26.0024,0
158,24.9992,0
116,24.0026,0
73,24.0026,0
29,24.0026,0
10,22.9994,0
13,24.0026,0
30,22.9994,0
62,22.0028,0
